"Tweet Id","Tweet URL","Media Id","Media URL","Tweet Posted Time (UTC)","Tweet Content","Tweet Type",Client,"Retweets Received","Favourites Received","User Id",Name,"Screen Name","Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1129755645698297857""",https://twitter.com/vipulananda/status/1129755645698297857,"""1129755628715618307""",https://pbs.twimg.com/media/D62ywjSXsAMaRkA.jpg,"18 May 2019 14:28:30","'Virulent #Buddhist #nationalism that fueled anti-Muslim attacks in #SriLanka in both recent days and the months preceding #Easter #terror attacks, is a clear and present danger,' writes @MichaelKugelman
 https://t.co/cgGLHR6WJn https://t.co/UgW13EaMOV
#Opinion #lka https://t.co/5r0Rh3pT3j",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1129449756512727040""",https://twitter.com/vipulananda/status/1129449756512727040,"""1129449722266214404""",https://pbs.twimg.com/media/D6ycic9XYAQoItX.jpg,"17 May 2019 18:13:00","#SriLanka people pray during Friday noon prayers at a #mosque in #Colombo. #Lanka's minority #Muslims attended prayers today as heavily armed troops guarded all mosques, including those badly vandalized in riots in the wake of #Easter #terror attacks. @AFP https://t.co/GQ1chBHQ8i",Tweet,"Twitter Web App",1,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1129339112266190849""",https://twitter.com/RudraPr19881953/status/1129339112266190849,"""1129311652329926656""",https://pbs.twimg.com/media/D6we9uXVsAAhJAo.jpg,"17 May 2019 10:53:21","RT @EconomicTimes: In Pics: #SriLanka's #Easter #Sunday #bombing victims https://t.co/M9ipcKEt0Q https://t.co/ERIhebBO86",ReTweet,"Twitter Web App",0,0,"""1123995181471158274""","Rudra Prasad",RudraPr19881953,Non-Verified,https://twitter.com/RudraPr19881953,Non-Protected
"""1129311664908619776""",https://twitter.com/EconomicTimes/status/1129311664908619776,"""1129311652329926656""",https://pbs.twimg.com/media/D6we9uXVsAAhJAo.jpg,"17 May 2019 09:04:17","In Pics: #SriLanka's #Easter #Sunday #bombing victims https://t.co/M9ipcKEt0Q https://t.co/ERIhebBO86",Tweet,TweetDeck,1,4,"""39743812""","Economic Times",EconomicTimes,Verified,https://twitter.com/EconomicTimes,Non-Protected
"""1128966069069258753""",https://twitter.com/lankanenews/status/1128966069069258753,"""1128966067760586752""",https://pbs.twimg.com/media/D6rkqDhW4AAF6zU.png,"16 May 2019 10:11:00","#eastersundayattackslk #srilankaattacks #srilankan #colombo #attacks #sri #srilanka #lka #india #isis #easter #news #muslims #police #country #sunday #government #today https://t.co/xI4A8BjXVI",Tweet,IFTTT,0,4,"""1100241609721958400""",Lankanenews,lankanenews,Non-Verified,https://twitter.com/lankanenews,Non-Protected
"""1128530297375449088""",https://twitter.com/chathu80/status/1128530297375449088,"""1128529430291161088""",https://pbs.twimg.com/media/D6lXiaMUIAAM4qf.jpg,"15 May 2019 05:19:24","Photo courtesy from @Reuters 
#EasterSundayAttacksSL #EasterAttackSL #EasterAttackSL #Easter #SriLanka #SriLankaTerrorAttacks #ISIS 
@eurekagangabada @AzzamAmeen @RW_UNP @officialunp @munza14 @MaithripalaS https://t.co/a69uJiZRk9",Tweet,"Twitter Web Client",3,3,"""122924359""","Chathuranga Udugama",chathu80,Non-Verified,https://twitter.com/chathu80,Non-Protected
"""1128314148251738113""",https://twitter.com/vipulananda/status/1128314148251738113,"""1128314129956134914""",https://pbs.twimg.com/media/D6iTuR8W4AIz5-i.jpg,"14 May 2019 15:00:30","People today inspect vandalized shops in Minuwangoda, suburb of #Colombo, #SriLanka. Mob attacks on Muslim communities in #Lanka's northwest have left 1 person dead &amp; dozens of shops &amp; mosques destroyed, a minister said as communal violence worsened in wake of #Easter attack. @AP https://t.co/UiQKbLyCsX",Tweet,"Twitter Web App",1,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128310201520676864""",https://twitter.com/vipulananda/status/1128310201520676864,"""1128310169883033600""",https://pbs.twimg.com/media/D6iQHxhWwAAF32J.jpg,"14 May 2019 14:44:49","#SriLanka #security personnel stand guard today outside damaged #shop after a #mob attack in #Minuwangoda. A #Lankan province north of #Colombo was under indefinite #curfew after first death in anti-#Muslim riots in wake of #Easter #terror attacks, police said. @AFP #photo #lka https://t.co/PtYyILa3pC",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128309202299052032""",https://twitter.com/vipulananda/status/1128309202299052032,"""1128309162495160321""",https://pbs.twimg.com/media/D6iPNItXsAEls8U.jpg,"14 May 2019 14:40:51","People gather today outside damaged #shop after a #mob attack in #Minuwangoda, north of #SriLanka capital #Colombo. A province north of capital was under indefinite #curfew May 14 after first death in anti-#Muslim #riots in wake of #Easter #terror attacks. @AFP #photo https://t.co/Rp5tsQvop2",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128308434783408128""",https://twitter.com/vipulananda/status/1128308434783408128,"""1128308417532190722""",https://pbs.twimg.com/media/D6iOhxgW4AIptXu.jpg,"14 May 2019 14:37:48","Men stand today in front of damaged Jumha Mosque after a #mob attack in #Minuwangoda, north of #SriLanka capital #Colombo. A province north of capital was under indefinite #curfew May 14 after first death in anti-#Muslim #riots in wake of #Easter terror attacks.
@AFP #photo #lka https://t.co/quSowzZpy6",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128306593542676480""",https://twitter.com/vipulananda/status/1128306593542676480,"""1128306574714376192""",https://pbs.twimg.com/media/D6iM2geWkAAcOCy.jpg,"14 May 2019 14:30:29","Men stand today in front of damaged Jumha Mosque after mob attack in #Minuwangoda, north of #SriLanka capital #Colombo. A province north of #Colombo was under indefinite #curfew May 14 after first death in anti-#Muslim riots in wake of #Easter #terror attacks. 
@AFP #photo #lka https://t.co/KDLT2RivBc",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128305709140017153""",https://twitter.com/vipulananda/status/1128305709140017153,"""1128305673375244294""",https://pbs.twimg.com/media/D6iMCCuW4AYSEXi.jpg,"14 May 2019 14:26:58","A man looks on outside the Al-Masjidul Hudha mosque after a #mob attack in #Kottampitiya, #SriLanka today. @Reuters 
#photo #lka #Easter https://t.co/NHOkg1nhy3",Tweet,"Twitter Web App",0,1,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128305709140017153""",https://twitter.com/vipulananda/status/1128305709140017153,"""1128305673366904832""",https://pbs.twimg.com/media/D6iMCCsXoAAFus3.jpg,"14 May 2019 14:26:58","A man looks on outside the Al-Masjidul Hudha mosque after a #mob attack in #Kottampitiya, #SriLanka today. @Reuters 
#photo #lka #Easter https://t.co/NHOkg1nhy3",Tweet,"Twitter Web App",0,1,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128304644038504449""",https://twitter.com/vipulananda/status/1128304644038504449,"""1128304621653458944""",https://pbs.twimg.com/media/D6iLE0wWAAAyqe9.jpg,"14 May 2019 14:22:44","Heavily-armed #SriLanka #soldiers ride #motorcycle today near Jumha Mosque after #mob attack in #Minuwangoda. A #Lanka province north of #Colombo was under indefinite #curfew May 14 after first death in anti-#Muslim riots in wake of #Easter #terror attacks. @AFP #photo #lka https://t.co/BtBwBXVGI8",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128304011025756160""",https://twitter.com/vipulananda/status/1128304011025756160,"""1128303987936174082""",https://pbs.twimg.com/media/D6iKf7-XoAITa-V.jpg,"14 May 2019 14:20:13","#SriLanka #soldiers patrol a road of #Hettipola today on top of an armored vehicle, after a mob attack in a mosque in the nearby #village of #Kottampitiya, #Lanka. 
@Reuters
 #photo #lka #Easter https://t.co/5bNLO3dYKs",Tweet,"Twitter Web App",0,1,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1128113912941953026""",https://twitter.com/ETNOWlive/status/1128113912941953026,"""1128113896345067520""",https://pbs.twimg.com/media/D6fdnJnUYAAaWDJ.png,"14 May 2019 01:44:50","#SriLanka imposed a nationwide overnight curfew after the worst outbreak of communal violence since the deadly #Easter bombings. Mobs attacked several mosques, torched dozens of shops and homes of Muslims https://t.co/QV1RCprhp2",Tweet,"Twitter Web Client",3,4,"""225012752""","ET NOW",ETNOWlive,Verified,https://twitter.com/ETNOWlive,Non-Protected
"""1127963215067996160""",https://twitter.com/Francanstyle/status/1127963215067996160,"""1127963168343388160""",https://pbs.twimg.com/media/D6dUhoDU8AAT1WU.jpg,"13 May 2019 15:46:01","#SriLanka #LKA #EasterSundayAttacksLK #Easter https://t.co/x4uvHL3qPG",Tweet,"Twitter for Android",0,1,"""301807277""",Francanstyle,Francanstyle,Non-Verified,https://twitter.com/Francanstyle,Non-Protected
"""1127913299939610624""",https://twitter.com/vipulananda/status/1127913299939610624,"""1127913279215611904""",https://pbs.twimg.com/media/D6cnJskXsAAEser.jpg,"13 May 2019 12:27:40","A #SriLanka police officer stands guard at main entrance of St. Theresa's #church as #Catholic churches hold services again on May 12 after #Easter attacks in #Colombo. 
Thousands of #Catholics attended #mass in #Colombo mid tight security. @AFP #Photo #LKA https://t.co/Q92LfWTdmQ",Tweet,"Twitter Web Client",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1127911013418971136""",https://twitter.com/vipulananda/status/1127911013418971136,"""1127910957584474112""",https://pbs.twimg.com/media/D6clCj0X4AA0zUQ.jpg,"13 May 2019 12:18:35","A man stands in front of the Abbraar #Masjid #mosque after a #mob attack in #Kiniyama, #SriLanka. @Reuters #photo 
#LKA #Easter https://t.co/FlCj1u6NN5",Tweet,"Twitter Web Client",3,2,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1127636449795432448""",https://twitter.com/vipulananda/status/1127636449795432448,"""1127636417914507266""",https://pbs.twimg.com/media/D6YrWP2WkAI74ib.jpg,"12 May 2019 18:07:34","#SriLanka soldiers stand guard at St. Lucia's #Cathedral during holy mass held to bless the victims of #Easter Sunday attacks in #Colombo. A total of 257 people were killed and nearly 500 wounded. At least 44 foreigners were among the dead. @AFP #photo https://t.co/nDUAvxdR7m",Tweet,"Twitter Web Client",2,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1127583366298185729""",https://twitter.com/vipulananda/status/1127583366298185729,"""1127583341413380108""",https://pbs.twimg.com/media/D6X7EyeXsAw5uuI.jpg,"12 May 2019 14:36:38","#SriLanka Army soldier stands guard outside St. Theresa's #church as the #Catholic churches hold services again today after #Easter #terror attacks in #Colombo. 
@AFP #photo https://t.co/WnMn6W19Bc",Tweet,"Twitter Web App",0,0,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1127506170506121217""",https://twitter.com/airnews_hyd/status/1127506170506121217,"""1127506146653159424""",https://pbs.twimg.com/media/D6W03dlUwAAhkfN.jpg,"12 May 2019 09:29:53","In #SriLanka, catholic churches held their #Sunday prayers for the first time today since #Easter #Sunday attacks
Pix: Santosh Kumar, Special Correspondent,  Colombo. https://t.co/jIPjKmmxoU",Tweet,"Twitter Web App",1,0,"""810943829536686080""","AIR News Hyderabad",airnews_hyd,Verified,https://twitter.com/airnews_hyd,Non-Protected
"""1127506170506121217""",https://twitter.com/airnews_hyd/status/1127506170506121217,"""1127506146657333248""",https://pbs.twimg.com/media/D6W03dmUcAAS18P.jpg,"12 May 2019 09:29:53","In #SriLanka, catholic churches held their #Sunday prayers for the first time today since #Easter #Sunday attacks
Pix: Santosh Kumar, Special Correspondent,  Colombo. https://t.co/jIPjKmmxoU",Tweet,"Twitter Web App",1,0,"""810943829536686080""","AIR News Hyderabad",airnews_hyd,Verified,https://twitter.com/airnews_hyd,Non-Protected
"""1126962647067504645""",https://twitter.com/Imran8619/status/1126962647067504645,"""1126962639811248129""",https://pbs.twimg.com/media/D6PGjM0WAAEre3B.jpg,"10 May 2019 21:30:07","اجتماع میں امریکی اراکین کانگریس کرس شوئیکرٹ اور راجہ کر آشنا مورتی، امریکی اسٹیٹ ڈپارٹمنٹ کے اعلی حکام، متعدد اراکین سینٹ اور کانگریس کے عملے کے اراکین، سری لنکا اور افغانستان کے سفارتکاروں، واشنگٹن میں کام کرنے والی مختلف یہودی،عیسائ، ہندو، 
#Easter  
#SriLanka https://t.co/TSK4r8mkVl",Reply,"Twitter for iPhone",0,1,"""949745309365784582""",Imran86,Imran8619,Non-Verified,https://twitter.com/Imran8619,Non-Protected
"""1126951538021154816""",https://twitter.com/SMUmairReble/status/1126951538021154816,"""1126951508971442177""",https://pbs.twimg.com/media/D6O8bTNVUAEULYu.jpg,"10 May 2019 20:45:59","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations.
@SecPompeo @Angela_Porisky @antonioguterres https://t.co/dodQYhiy1T",Tweet,"Twitter for Android",4,4,"""284604065""",S.M.Umair⚛️🔺,SMUmairReble,Non-Verified,https://twitter.com/SMUmairReble,Non-Protected
"""1126951538021154816""",https://twitter.com/SMUmairReble/status/1126951538021154816,"""1126951520044371973""",https://pbs.twimg.com/media/D6O8b8dU0AUrHLV.jpg,"10 May 2019 20:45:59","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations.
@SecPompeo @Angela_Porisky @antonioguterres https://t.co/dodQYhiy1T",Tweet,"Twitter for Android",4,4,"""284604065""",S.M.Umair⚛️🔺,SMUmairReble,Non-Verified,https://twitter.com/SMUmairReble,Non-Protected
"""1126951538021154816""",https://twitter.com/SMUmairReble/status/1126951538021154816,"""1126951522544148480""",https://pbs.twimg.com/media/D6O8cFxUYAARkfQ.jpg,"10 May 2019 20:45:59","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations.
@SecPompeo @Angela_Porisky @antonioguterres https://t.co/dodQYhiy1T",Tweet,"Twitter for Android",4,4,"""284604065""",S.M.Umair⚛️🔺,SMUmairReble,Non-Verified,https://twitter.com/SMUmairReble,Non-Protected
"""1126951538021154816""",https://twitter.com/SMUmairReble/status/1126951538021154816,"""1126951530974683137""",https://pbs.twimg.com/media/D6O8clLUIAExbwy.jpg,"10 May 2019 20:45:59","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations.
@SecPompeo @Angela_Porisky @antonioguterres https://t.co/dodQYhiy1T",Tweet,"Twitter for Android",4,4,"""284604065""",S.M.Umair⚛️🔺,SMUmairReble,Non-Verified,https://twitter.com/SMUmairReble,Non-Protected
"""1126945335954300928""",https://twitter.com/FaisalSubziwala/status/1126945335954300928,"""1126943977134018560""",https://pbs.twimg.com/media/D6O1k47W0AAG032.jpg,"10 May 2019 20:21:20","RT nadeem_nusrat: South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/ruShBBlooV",Tweet,IFTTT,1,1,"""895529414787710976""","Faisal Subziwala",FaisalSubziwala,Non-Verified,https://twitter.com/FaisalSubziwala,Non-Protected
"""1126945335954300928""",https://twitter.com/FaisalSubziwala/status/1126945335954300928,"""1126943977159188480""",https://pbs.twimg.com/media/D6O1k5BW4AAeXIE.jpg,"10 May 2019 20:21:20","RT nadeem_nusrat: South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/ruShBBlooV",Tweet,IFTTT,1,1,"""895529414787710976""","Faisal Subziwala",FaisalSubziwala,Non-Verified,https://twitter.com/FaisalSubziwala,Non-Protected
"""1126945335954300928""",https://twitter.com/FaisalSubziwala/status/1126945335954300928,"""1126943977121427457""",https://pbs.twimg.com/media/D6O1k44WsAE7tlF.jpg,"10 May 2019 20:21:20","RT nadeem_nusrat: South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/ruShBBlooV",Tweet,IFTTT,1,1,"""895529414787710976""","Faisal Subziwala",FaisalSubziwala,Non-Verified,https://twitter.com/FaisalSubziwala,Non-Protected
"""1126945335954300928""",https://twitter.com/FaisalSubziwala/status/1126945335954300928,"""1126943977125683200""",https://pbs.twimg.com/media/D6O1k45XoAA-kst.jpg,"10 May 2019 20:21:20","RT nadeem_nusrat: South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/ruShBBlooV",Tweet,IFTTT,1,1,"""895529414787710976""","Faisal Subziwala",FaisalSubziwala,Non-Verified,https://twitter.com/FaisalSubziwala,Non-Protected
"""1126944008025051138""",https://twitter.com/nadeem_nusrat/status/1126944008025051138,"""1126943977134018560""",https://pbs.twimg.com/media/D6O1k47W0AAG032.jpg,"10 May 2019 20:16:03","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/w3BnBmyIf1",Tweet,"Twitter for iPhone",21,40,"""893792552""","Nadeem Nusrat",nadeem_nusrat,Verified,https://twitter.com/nadeem_nusrat,Non-Protected
"""1126944008025051138""",https://twitter.com/nadeem_nusrat/status/1126944008025051138,"""1126943977159188480""",https://pbs.twimg.com/media/D6O1k5BW4AAeXIE.jpg,"10 May 2019 20:16:03","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/w3BnBmyIf1",Tweet,"Twitter for iPhone",21,40,"""893792552""","Nadeem Nusrat",nadeem_nusrat,Verified,https://twitter.com/nadeem_nusrat,Non-Protected
"""1126944008025051138""",https://twitter.com/nadeem_nusrat/status/1126944008025051138,"""1126943977121427457""",https://pbs.twimg.com/media/D6O1k44WsAE7tlF.jpg,"10 May 2019 20:16:03","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/w3BnBmyIf1",Tweet,"Twitter for iPhone",21,40,"""893792552""","Nadeem Nusrat",nadeem_nusrat,Verified,https://twitter.com/nadeem_nusrat,Non-Protected
"""1126944008025051138""",https://twitter.com/nadeem_nusrat/status/1126944008025051138,"""1126943977125683200""",https://pbs.twimg.com/media/D6O1k45XoAA-kst.jpg,"10 May 2019 20:16:03","South Asia Minorities Alliance Foundation participates in a vigil in Washington DC for the victims of #Easter-Sunday bombings in #SriLanka along with members of Congress, diplomats and representatives of various religious organisations. https://t.co/w3BnBmyIf1",Tweet,"Twitter for iPhone",21,40,"""893792552""","Nadeem Nusrat",nadeem_nusrat,Verified,https://twitter.com/nadeem_nusrat,Non-Protected
"""1126287532797452288""",https://twitter.com/aabrahamssohn/status/1126287532797452288,"""1126287524731736066""",https://pbs.twimg.com/media/D6FgiVKW0AICVQz.jpg,"09 May 2019 00:47:27","#SriLanka invites to join for #Interfaith Vigil to mourn loss of life,pray x recovery of injured,&amp; stand in solidarity with people🇱🇰after #Easter Sunday terror attacks;Thursday May 9 @ 18 #USA 🇺🇸#Capitol East Front House Side Demonstration Area 20016 #Washington #DC @MFA_SriLanka https://t.co/ka5LSOxiO9",Tweet,"Twitter for iPhone",0,0,"""284079800""",AABRAHAMSSOHN,aabrahamssohn,Non-Verified,https://twitter.com/aabrahamssohn,Non-Protected
"""1125722212831358976""",https://twitter.com/thandojo/status/1125722212831358976,"""1125722152743784450""",https://pbs.twimg.com/media/D59eVWYU0AInb1F.jpg,"07 May 2019 11:21:05","Many schools in #SriLanka reopen after #Easter attacks https://t.co/7sr3ObciHY",Tweet,"Twitter Web Client",0,0,"""1376011723""","Hans Solo",thandojo,Non-Verified,https://twitter.com/thandojo,Non-Protected
"""1125722212831358976""",https://twitter.com/thandojo/status/1125722212831358976,"""1125722152898969601""",https://pbs.twimg.com/media/D59eVW9UwAEUYLg.jpg,"07 May 2019 11:21:05","Many schools in #SriLanka reopen after #Easter attacks https://t.co/7sr3ObciHY",Tweet,"Twitter Web Client",0,0,"""1376011723""","Hans Solo",thandojo,Non-Verified,https://twitter.com/thandojo,Non-Protected
"""1125714147759591425""",https://twitter.com/crimefightersng/status/1125714147759591425,"""1125714099369848833""",https://pbs.twimg.com/media/D59XAlOWsAEaR10.png,"07 May 2019 10:49:02","Sri Lanka’s acting police chief Chandana Wickramaratne has said that all those directly linked to the Easter terror explosions on April 21, have been arrested or are dead.
#SriLanka #Police #Easter #Plotter #Dead #Arrested #Crimefighters 
Read more:
https://t.co/SiE77EUb4h https://t.co/7EcAdBdgs9",Tweet,"Twitter Web Client",0,0,"""1694983009""",CrimeFighters,crimefightersng,Non-Verified,https://twitter.com/crimefightersng,Non-Protected
"""1125440499207135232""",https://twitter.com/twineryMAS/status/1125440499207135232,"""1125440324531134473""",https://pbs.twimg.com/media/D55eAyeUIAk505c.jpg,"06 May 2019 16:41:39","It is with deep sadness that we remember all the lives lost during the Easter attacks two weeks ago. We condemn terrorism and wish to focus this message on compassion, resilience, unity &amp; hope.  #Easter #remembrance #uniteasone #Lka #SriLanka #unityindiversity https://t.co/Zqj1F1qFUs",Tweet,"Twitter Web Client",1,2,"""928673554186452993""",TwineryMAS,twineryMAS,Non-Verified,https://twitter.com/twineryMAS,Non-Protected
"""1125366161602777089""",https://twitter.com/thandojo/status/1125366161602777089,"""1125365775429062659""",https://pbs.twimg.com/media/D54aNdbU0AMqzbi.jpg,"06 May 2019 11:46:15","'Incomprehensible' grief: Asos tycoon buries his three children killed in #SriLanka #Easter Sunday terror attack as his daughter releases bunch of balloons and #Danish royal family join mourners https://t.co/xcLNeZQ7lW",Tweet,"Twitter Web Client",0,0,"""1376011723""","Hans Solo",thandojo,Non-Verified,https://twitter.com/thandojo,Non-Protected
"""1125335372953735168""",https://twitter.com/ahramonline/status/1125335372953735168,"""1125335364699398144""",https://pbs.twimg.com/media/D53-jUoXoAAtXUl.jpg,"06 May 2019 09:43:55","#SriLanka Catholic Church appeals for calm after #Christian-#Muslims clashes in #Negombo https://t.co/NtBBDBGDK4 #Easter https://t.co/atErQaYj23",Tweet,"Twitter Web Client",2,0,"""211848704""","Ahram Online",ahramonline,Verified,https://twitter.com/ahramonline,Non-Protected
"""1125027519147671554""",https://twitter.com/BinthFaizal/status/1125027519147671554,"""1125027497735872513""",https://pbs.twimg.com/media/D5zmjG0X4AEYQ1E.jpg,"05 May 2019 13:20:37","This is the understanding of the Quran every muslim should have. This is badic humanity if human being should practice. #EasterAttacksSL #EasterAttacksLK  #Easter #Muslims #christians #Srilanka #NotoRacism #Zionism #Peace #whitesupremacy #Chowkidar #India #Nationalism #Religion https://t.co/arQGmKWFPc",Tweet,"Twitter for Android",0,0,"""1121003699537575936""",BinthFaizal,BinthFaizal,Non-Verified,https://twitter.com/BinthFaizal,Non-Protected
"""1124939516022808577""",https://twitter.com/BinthFaizal/status/1124939516022808577,"""1124939503171403776""",https://pbs.twimg.com/media/D5yWhJhWAAA56Cw.jpg,"05 May 2019 07:30:55","#Srilanka #Gaza #Injustice #Racism #EasterAttacks #EasterAttackSL  #EasterAttacksLK #EasterAttackslka #Easter #Zionism  #Whitesupremacy #Extremism #Chowkidar #Abrahamic #Satan #Iblis #TheFirstRacist #Atheist #Secularism #Materialism #communism #Religion #Muslims #Christians #Jews https://t.co/KLEj9FHhpL",Tweet,"Twitter for Android",0,0,"""1121003699537575936""",BinthFaizal,BinthFaizal,Non-Verified,https://twitter.com/BinthFaizal,Non-Protected
"""1124681322943918081""",https://twitter.com/vipulananda/status/1124681322943918081,"""1124681302148513799""",https://pbs.twimg.com/media/D5urr3wWAAclXrq.jpg,"04 May 2019 14:24:57","#SriLanka President Maithripala #Sirisena said security forces would ""eradicate #terrorism"" &amp; restore stability before presidential election due for year-end, vowing to bring to heel all terrorists linked to #Easter suicide attacks. ""Elections cannot be postponed."" @Reuters #LKA https://t.co/kPvzn3amsx",Tweet,"Twitter Web App",0,1,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1124675661157883904""",https://twitter.com/ians_india/status/1124675661157883904,"""1124675658762862593""",https://pbs.twimg.com/media/D5umjYgWwAESBfw.jpg,"04 May 2019 14:02:27","The #IslamicState suspects, who carried out blasts in #SriLanka during the #Easter celebration claiming over 240 lives were trying to expand their base in #India's #TamilNadu, official sources said.

Photo: IANS https://t.co/h2aar1tnrt",Tweet,"Hootsuite Inc.",1,0,"""141584822""",IANS,ians_india,Verified,https://twitter.com/ians_india,Non-Protected
"""1124373338602778626""",https://twitter.com/worldnewsdotcom/status/1124373338602778626,"""1124373317417361408""",https://pbs.twimg.com/media/D5qTkzOW4AAYPRw.jpg,"03 May 2019 18:01:08","#SriLanka #Easter Bomber Mastermind #ZahranHashim Used #FACEBOOK To Fund Attacks
https://t.co/P2hZdHQQUb https://t.co/xORRSBxuLY",Tweet,TweetDeck,0,0,"""143142203""","World News Network",worldnewsdotcom,Verified,https://twitter.com/worldnewsdotcom,Non-Protected
"""1124013354215981057""",https://twitter.com/vipulananda/status/1124013354215981057,"""1124013335832408065""",https://pbs.twimg.com/media/D5lMLHUXsAEMJSG.jpg,"02 May 2019 18:10:41","Relatives mourn beside the coffin of a #SriLanka #terror attack victim during a burial ceremony at a #cemetery in #Colombo today, after a series of bomb attacks targeting churches and luxury hotels on #Easter Sunday in #Lanka. — @AFP #photo 
#lka https://t.co/B8FHxvBT8x",Tweet,"Twitter Web App",3,3,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
"""1124010546041425920""",https://twitter.com/vipulananda/status/1124010546041425920,"""1124010529914261511""",https://pbs.twimg.com/media/D5lJnydWkAcHrDQ.jpg,"02 May 2019 17:59:31","A #SriLanka soldier stands guard outside St. Anthony's Shrine in #Colombo today, a week after a series of #terror bomb blasts targeting #churches and luxury hotels on #Easter Sunday. #Lanka's #Catholic Church has scrapped plans to resume Sunday services; @AFP #photo #lka https://t.co/jlKLg1tDRe",Tweet,"Twitter Web App",0,1,"""9909452""","Vipulananda 🇱🇰",vipulananda,Non-Verified,https://twitter.com/vipulananda,Non-Protected
